Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[299]    0.0    0.00    0.00       1         Params::get_learning_rate_hog_gray() [299]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[300]    0.0    0.00    0.00       1         Params::get_learning_rate_hog_color() [300]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [307]
[301]    0.0    0.00    0.00       1         std::integral_constant<bool, true>::operator bool() const [301]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[302]    0.0    0.00    0.00       1         std::log(float) [302]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[303]    0.0    0.00    0.00       1         double const& std::max<double>(double const&, double const&) [303]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[304]    0.0    0.00    0.00       1         float const& std::min<float>(float const&, float const&) [304]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[305]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int) [305]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[306]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [306]
                0.00    0.00       1/148         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [258]
-----------------------------------------------
                0.00    0.00       1/1           inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[307]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [307]
                0.00    0.00       1/1           std::integral_constant<bool, true>::operator bool() const [301]
                0.00    0.00       1/148         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [258]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [2] _GLOBAL__sub_I_m (libMkcfup.cpp) [209] cv::Size_<int>::operator=(cv::Size_<int> const&) [173] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base()
 [283] allocfloat(float**, int, int) [114] cv::Point_<int>::Point_(int, int) [165] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >&&)
  [33] resizeDFT2(complex_mat const&, int const*) [192] cv::Point_<int>::Point_() [145] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(std::allocator<cv::Mat> const&)
   [8] hogChannels(float*, float const*, float const*, int, int, int, float, int) [260] cv::String::String(char const*) [172] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&)
 [284] alloccomplex(_COMPLEX**, int, int) [261] cv::String::~String() [108] std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base()
  [10] gradQuantize(float*, float*, int*, int*, float*, float*, int, int, float, int, bool, bool) [66] cv::MatExpr::~MatExpr() [224] std::allocator_traits<std::allocator<complex_mat> >::deallocate(std::allocator<complex_mat>&, complex_mat*, unsigned long)
 [241] get_subwindow(cv::Mat const&, int, int, int, int, float) [71] cv::MatSize::MatSize(int*) [225] std::allocator_traits<std::allocator<complex_mat> >::allocate(std::allocator<complex_mat>&, unsigned long)
  [17] hogNormMatrix(float*, int, int, int, int) [73] cv::MatStep::MatStep() [226] std::allocator_traits<std::allocator<complex_mat> >::max_size(std::allocator<complex_mat> const&)
  [24] newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float) [60] cv::MatStep::operator[](int) [118] std::allocator_traits<std::allocator<cv::Mat> >::deallocate(std::allocator<cv::Mat>&, cv::Mat*, unsigned long)
  [22] newifft2_for_y(complex_mat const&) [199] cv::Scalar_<double>::Scalar_(double) [136] std::allocator_traits<std::allocator<cv::Mat> >::allocate(std::allocator<cv::Mat>&, unsigned long)
  [32] get_scale_subwindow(cv::Mat const&, int, int, int, int, float*, int*, float, int, int, int, int) [205] cv::Scalar_<double>::Scalar_() [135] std::allocator_traits<std::allocator<cv::Mat> >::max_size(std::allocator<cv::Mat> const&)
 [285] scale_window_function(int) [190] bool cv::operator!=<int>(cv::Rect_<int> const&, cv::Rect_<int> const&) (types.hpp) [72] void std::allocator_traits<std::allocator<cv::Mat> >::construct<cv::Mat, cv::Mat>(std::allocator<cv::Mat>&, cv::Mat*, cv::Mat&&)
 [242] average_faeture_region(std::vector<cv::Mat, std::allocator<cv::Mat> > const&, int, int, int, int) [133] cv::operator+=(cv::Mat&, cv::Mat const&) (operations.hpp) [279] cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*)
 [286] cosine_window_function(int, int) [1] FHoG::extract(cv::Mat const&, int, int, int, int, float) [164] cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<cv::Mat const*, cv::Mat*>(cv::Mat const*, cv::Mat const*, cv::Mat*)
 [287] gaussian_shaped_labels(double, int, int) [273] model::model() [227] complex_mat* std::__uninitialized_default_n_1<false>::__uninit_default_n<complex_mat*, unsigned long>(complex_mat*, unsigned long)
  [25] new_gaussian_correlation(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, double, bool, int, int, int) [274] model::~model() [175] cv::Mat* std::__uninitialized_default_n_1<false>::__uninit_default_n<cv::Mat*, unsigned long>(cv::Mat*, unsigned long)
  [15] ADD(float __vector(4), float __vector(4)) [275] model::operator=(model&&) [228] std::vector<complex_mat, std::allocator<complex_mat> >::_S_max_size(std::allocator<complex_mat> const&)
  [16] AND(long long __vector(2), long long __vector(2)) [43] CNFeat::rgb2id(int, int, int) [229] std::vector<complex_mat, std::allocator<complex_mat> >::_S_check_init_len(unsigned long, std::allocator<complex_mat> const&)
  [51] AND(float __vector(4), float __vector(4)) [9] CNFeat::extract(cv::Mat const&) [230] std::vector<complex_mat, std::allocator<complex_mat> >::_M_default_initialize(unsigned long)
  [59] CVT(long long __vector(2)) [293] Params::get_padding() [231] std::vector<complex_mat, std::allocator<complex_mat> >::vector(unsigned long, std::allocator<complex_mat> const&)
  [49] CVT(float __vector(4)) [294] Params::get_cnsigma_gray() [232] std::vector<complex_mat, std::allocator<complex_mat> >::~vector()
  [11] LDu(float const&)     [295] Params::choose_benchmarks(char*) [104] std::vector<complex_mat, std::allocator<complex_mat> >::operator[](unsigned long)
